episode_id,product_id,ingredient_id,therapeutic_class,dosage_form,episode_start,episode_end,duration_days,is_resolved,is_open_at_cutoff,recurrence_index,days_since_prior_episode,episode_gap_rule_days
E001656,P00852,I0087,Cardiovascular,injection,2018-02-02,2018-05-04,91,1,0,1,639,30
E001657,P00852,I0087,Cardiovascular,injection,2020-09-09,2020-10-19,40,1,0,2,859,30
E001658,P00852,I0087,Cardiovascular,injection,2023-03-19,2023-10-10,205,1,0,3,881,30
E001659,P00852,I0087,Cardiovascular,injection,2025-07-09,2025-09-25,78,1,0,4,638,30
E001660,P00853,I0350,Oncology,oral solid,2015-06-13,2015-10-01,110,1,0,0,,30
E001661,P00854,I0262,Anti-infective,inhalation,2016-03-12,2016-09-05,177,1,0,0,,30
E001662,P00855,I0206,Oncology,injection,2015-05-23,2015-12-16,207,1,0,0,,30
E001663,P00855,I0206,Oncology,injection,2017-09-08,2018-11-03,421,1,0,1,632,30
E001664,P00855,I0206,Oncology,injection,2019-03-29,2019-06-10,73,1,0,2,146,30
E001665,P00856,I0110,Anaesthesia,oral liquid,2016-10-26,2016-12-24,59,1,0,0,,30
E001666,P00856,I0110,Anaesthesia,oral liquid,2019-01-06,2019-03-27,80,1,0,1,743,30
E001667,P00856,I0110,Anaesthesia,oral liquid,2020-06-10,2021-02-02,237,1,0,2,441,30
E001668,P00856,I0110,Anaesthesia,oral liquid,2022-12-29,2023-03-27,88,1,0,3,695,30
E001669,P00857,I0369,Anti-infective,oral liquid,2017-07-24,2017-10-03,71,1,0,0,,30
E001670,P00857,I0369,Anti-infective,oral liquid,2018-08-28,2018-10-08,41,1,0,1,329,30
E001671,P00857,I0369,Anti-infective,oral liquid,2019-07-08,2020-03-30,266,1,0,2,273,30
E001672,P00858,I0259,Electrolytes / fluids,ophthalmic,2015-10-21,2015-11-26,36,1,0,0,,30
E001673,P00858,I0259,Electrolytes / fluids,ophthalmic,2016-07-31,2017-07-05,339,1,0,1,248,30
E001674,P00858,I0259,Electrolytes / fluids,ophthalmic,2018-05-06,2019-05-24,383,1,0,2,305,30
E001675,P00859,I0015,Ophthalmic,oral liquid,2016-03-01,2016-03-18,17,1,0,0,,30
E001676,P00859,I0015,Ophthalmic,oral liquid,2018-06-24,2018-12-25,184,1,0,1,828,30
E001677,P00859,I0015,Ophthalmic,oral liquid,2019-08-17,2019-09-04,18,1,0,2,235,30
E001678,P00860,I0002,Oncology,ophthalmic,2017-01-30,2017-05-17,107,1,0,0,,30
E001679,P00860,I0002,Oncology,ophthalmic,2017-07-23,2018-06-23,335,1,0,1,67,30
E001680,P00861,I0026,Anti-infective,oral solid,2016-10-22,2017-05-17,207,1,0,0,,30
E001681,P00862,I0285,CNS / analgesia,ophthalmic,2017-01-23,2018-06-05,498,1,0,0,,30
E001682,P00862,I0285,CNS / analgesia,ophthalmic,2020-05-22,2021-05-10,353,1,0,1,717,30
E001683,P00863,I0148,Anti-infective,inhalation,2015-03-06,2015-04-11,36,1,0,0,,30
E001684,P00864,I0124,Anti-infective,ophthalmic,2017-07-08,2017-08-13,36,1,0,0,,30
E001685,P00865,I0146,Cardiovascular,injection,2015-03-21,2015-05-04,44,1,0,0,,30
E001686,P00866,I0076,CNS / analgesia,inhalation,2016-12-17,2017-02-07,52,1,0,0,,30
E001687,P00866,I0076,CNS / analgesia,inhalation,2019-06-04,2019-07-16,42,1,0,1,847,30
E001688,P00867,I0018,Cardiovascular,injection,2015-04-11,2015-06-28,78,1,0,0,,30
E001689,P00867,I0018,Cardiovascular,injection,2016-11-30,2017-02-19,81,1,0,1,521,30
E001690,P00867,I0018,Cardiovascular,injection,2018-11-19,2018-12-25,36,1,0,2,638,30
E001691,P00868,I0161,Cardiovascular,ophthalmic,2015-08-17,2016-02-09,176,1,0,0,,30
E001692,P00869,I0250,Anaesthesia,inhalation,2017-01-26,2017-04-30,94,1,0,0,,30
E001693,P00870,I0403,Anti-infective,ophthalmic,2016-08-20,2017-10-25,431,1,0,0,,30
E001694,P00871,I0101,CNS / analgesia,inhalation,2015-04-05,2015-06-23,79,1,0,0,,30
E001695,P00872,I0086,Cardiovascular,inhalation,2016-04-27,2016-09-26,152,1,0,0,,30
E001696,P00872,I0086,Cardiovascular,inhalation,2017-07-14,2017-08-28,45,1,0,1,291,30
E001697,P00873,I0423,Ophthalmic,oral solid,2015-12-22,2016-11-16,330,1,0,0,,30
E001698,P00874,I0076,CNS / analgesia,oral solid,2015-11-02,2016-03-24,143,1,0,0,,30
E001699,P00875,I0324,Anti-infective,oral solid,2015-03-17,2015-07-15,120,1,0,0,,30
E001700,P00876,I0403,Immunologic,ophthalmic,2016-02-16,2016-06-22,127,1,0,0,,30
E001701,P00876,I0403,Immunologic,ophthalmic,2017-06-30,2017-08-16,47,1,0,1,373,30
E001702,P00877,I0346,Electrolytes / fluids,oral liquid,2018-02-23,2018-04-03,39,1,0,0,,30
E001703,P00877,I0346,Electrolytes / fluids,oral liquid,2019-06-03,2019-12-30,210,1,0,1,426,30
E001704,P00878,I0410,Oncology,oral liquid,2015-10-19,2015-12-05,47,1,0,0,,30
E001705,P00878,I0410,Oncology,oral liquid,2016-04-13,2016-05-06,23,1,0,1,130,30
E001706,P00878,I0410,Oncology,oral liquid,2017-01-27,2017-03-10,42,1,0,2,266,30
E001707,P00878,I0410,Oncology,oral liquid,2018-10-30,2019-02-22,115,1,0,3,599,30
E001708,P00879,I0072,Anaesthesia,oral liquid,2017-08-11,2018-03-05,206,1,0,0,,30
E001709,P00880,I0301,Anaesthesia,injection,2016-12-01,2017-06-15,196,1,0,0,,30
E001710,P00880,I0301,Anaesthesia,injection,2019-01-29,2019-03-27,57,1,0,1,593,30
